ID,SL202228,SL202241,SL202258,SL202263,SL202240,SL202254,SL202237,SL202231,SL202261,SL202217,SL202219,SL202230,SL202244,SL202246,SL202265,SL202255,SL202256,SL202239,SL202260,SL202226,SL202249,SL202214,SL202245,SL203020,SL203021,SL202998,SL202995,SL203013,SL203017,SL203001,SL203011,SL203003,SL203027,SL203022,SL203007,SL203016,SL203019,SL203024,SL203014,SL202985,SL203015,SL203026
ENSG00000160401,28.66092401,12.94441058,47.91837725,20.86217843,34.48153922,25.0395551,37.5432588,48.49005126,34.0136539,29.62621099,13.94154745,11.88998472,19.43768589,193.7295386,59.90608229,47.22933649,15.73640425,28.4480366,17.15357289,48.84386913,20.33225993,7.808178205,17.20217132,15.11688436,16.51013654,20.4835148,18.60623515,23.60816351,21.89023108,64.00677094,7.682629605,9.674007574,26.12545281,24.51022027,17.55983655,29.19195603,21.16870551,27.72300006,25.30163682,57.27685579,45.11609719,22.87459453
ENSG00000160404,36.00987888,16.06892348,25.24480363,18.17694755,30.57796874,27.15557385,26.98421726,26.1100276,25.87138926,9.875403664,41.82464236,11.88998472,25.91691452,357.6545327,59.90608229,29.96944608,24.26028988,16.25602091,33.24453508,36.63290185,99.96694463,39.04089102,26.04900229,12.09350749,25.19968209,6.827838267,93.03117577,14.58151275,18.58604525,24.27843036,18.05417957,0,49.50085795,18.87568687,17.55983655,27.77290261,15.42803961,17.10568089,18.55453367,30.3230413,28.49437717,28.64297054
ENSG00000160408,70.54996679,103.1089257,87.88931632,51.22594309,88.48093082,128.7244734,171.6821939,52.2200552,103.6168839,59.25242199,181.2401169,95.11987776,98.66098141,372.5568049,179.7182469,55.85928169,85.89453985,164.0116396,77.26697878,137.3733819,318.5387388,46.84906923,139.3375877,99.7714368,161.6255472,95.58973574,111.6374109,76.84225769,104.0818534,75.04242111,76.44216457,145.1101136,268.1296472,123.3962813,158.0385289,98.32012969,166.1205195,54.85614906,143.7132971,106.1306445,160.993231,84.93436402
ENSG00000160410,158.7374253,95.96718191,136.5089381,88.40606307,112.5529488,106.1536069,98.15997872,160.3901695,195.1516977,335.7637246,237.0063067,214.019725,86.88056572,372.5568049,94.85129696,68.88265355,95.07410899,100.7292725,138.8984,149.5843492,484.5855282,140.5472077,128.7705396,133.0285824,329.3337763,78.52014007,130.2436461,135.8626665,131.7544097,278.0983841,153.2684606,67.71805302,222.7538608,147.0613216,193.158202,185.287832,147.4633553,96.73557469,173.0631959,261.1150778,71.23594294,64.44668371
ENSG00000160439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.808178205,0,0,0,0,0,0,0,0,0,0,0,0.563453339,0,0,0,0,0,0,0,0
ENSG00000160445,158.0025298,183.0071841,212.0096008,238.5724365,239.4189893,146.3579629,205.7057721,119.3601262,255.0367409,237.0096879,111.5323796,142.6798166,213.5200344,357.6545327,199.686941,258.1138157,76.0592872,177.9453718,149.6763086,203.0073311,296.5121239,203.0126333,198.5622061,117.911698,133.8190015,174.1098758,186.0623515,119.429533,174.2958022,198.6417029,96.80113303,154.7841212,149.8775977,165.3735551,87.79918275,118.3895995,172.5787687,146.2830642,193.3045053,299.8611862,140.5722607,171.8578232
ENSG00000160446,31.60050596,37.94051378,20.33609181,46.26859375,42.93927525,21.16018741,26.98421726,85.79009069,70.12853739,98.75403664,83.64928472,107.0098625,60.66914081,551.3840713,59.90608229,44.40499078,42.94726992,40.05948011,42.04902382,91.58225461,330.3992238,54.65724743,44.23415483,39.30389934,38.23400042,17.06959567,0,38.65258143,23.12930076,77.24955114,24.20028326,125.7620985,59.12602477,27.60921363,17.55983655,26.15112728,30.13849598,13.5665745,57.68773195,90.9691239,49.86516006,26.25605633
ENSG00000160447,38.94946083,43.74318059,35.52972362,24.99330288,44.24046541,43.3783842,30.11282216,96.98010251,21.01229585,88.87863298,13.94154745,214.019725,16.19807157,327.8499883,34.94521467,15.84771756,29.17791621,21.48117049,31.11931366,32.05378911,138.9371095,15.61635641,86.50234722,33.2571456,37.36504586,6.827838267,0,62.26074494,18.17302203,86.07807127,13.44460181,19.34801515,24.75042897,16.05842017,140.4786924,14.3932561,42.69620264,2.949255326,22.2654404,21.89997427,10.92284458,15.71385189
ENSG00000160460,24.25155108,1.785435942,17.53111363,0.619668666,5.204760637,33.50363007,15.6430245,3.730003943,1.44459534,187.6326696,41.82464236,59.4499236,1.178041569,14.9022722,9.984347048,0,2.950575796,2.902860878,6.223862731,3.05274182,6.777419975,46.84906923,2.703198351,3.023376873,2.606863665,13.65567653,74.42494062,2.083073251,7.434418102,2.207130033,6.530235165,19.34801515,1.375023832,1.126906679,0,42.36888063,9.32858209,0.589851065,18.21717851,16.84613405,10.92284458,2.386914211
ENSG00000160469,45.56352022,29.01333406,57.73580088,18.38350377,25.3732081,25.3922249,20.33593185,167.8501774,13.6579923,138.2556513,13.94154745,118.8998472,26.8004457,29.8045444,24.96086762,25.88983562,18.68698004,14.51430439,10.01890098,1.52637091,40.66451985,0,34.15859734,9.070130618,57.35100063,58.03662527,18.60623515,26.38559451,12.39069684,50.76399075,14.59699625,9.674007574,27.50047664,43.94936048,35.1196731,23.71846428,23.32145522,31.85195752,23.61486103,11.79229384,10.4479383,23.6702326
ENSG00000160471,11.7583278,0.446358986,0.934992727,0.413112444,0.65059508,1.058009371,0,7.460007886,1.050614792,29.62621099,0,166.4597861,0.883531177,0,69.89042934,1.098356662,1.311367021,0.580572176,0.45540459,1.52637091,113.5217846,0,1.228726523,6.046753745,1.73790911,0,93.03117577,59.9462191,6.195348418,0,4.609577763,9.674007574,66.00114393,1.126906679,0,2.432663003,22.96266361,0,32.04873997,26.95381449,13.7722823,0.596728553
ENSG00000160472,5.144268412,1.785435942,0.934992727,0.826224888,1.301190159,0,3.910756124,3.730003943,3.939805472,0,0,0,1.178041569,14.9022722,4.992173524,0.313816189,1.967050531,1.161144351,0.91080918,1.52637091,1.694354994,0,7.618104442,0,1.73790911,0,0,6.712124919,1.652092911,4.414260065,1.152394441,0,12.37521449,0.845180009,0,0.405443834,5.381874283,0.589851065,2.024130946,1.684613405,4.749062862,2.784733247
ENSG00000160505,1.469790975,0.446358986,0,0,0,0,0,3.730003943,0,19.75080733,0,0,0,0,0,0,0.327841755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358791619,0,4.048261891,10.10768043,0,0
ENSG00000160539,0,7.588102755,2.804978181,4.750793109,5.204760637,1.058009371,7.039361024,0,3.151844377,9.875403664,13.94154745,95.11987776,7.657270199,14.9022722,0,4.550334745,0.65568351,5.22514958,22.92203103,19.84282183,3.388709988,0,5.406396701,0,8.68954555,13.65567653,0,5.786314585,16.10790589,13.2427802,4.609577763,0,20.62535748,7.324893413,0,9.527930094,18.65716418,2.359404261,14.50627178,21.89997427,1.899625145,11.53675202
ENSG00000160551,908.3308224,1415.850702,1835.390723,852.6640849,1574.440093,1018.157684,1244.011523,906.3909581,2752.085449,582.6488162,850.4343947,1034.428671,1423.957747,432.1658937,459.2799642,2143.521481,1246.126511,1255.48733,1211.831614,866.978677,613.3565077,796.4341769,1701.786234,1925.891068,1184.385058,1130.007233,948.9179929,1932.397619,1460.450134,792.3596817,1296.827877,880.3346893,875.8901809,1296.787861,1000.910683,1008.744258,1319.994366,1473.447961,2474.162726,461.5840731,1811.767482,1275.407827
ENSG00000160563,24.98644657,28.12061609,21.03733635,35.11455776,14.31309175,48.31576126,24.63776358,18.65001971,27.44731145,59.25242199,13.94154745,83.22989304,32.39614315,74.51136099,34.94521467,28.87108941,17.04777127,15.96573483,20.64500808,44.2647564,6.777419975,15.61635641,18.18515254,27.21039185,27.80654576,34.13919133,0,21.75654284,9.912557469,13.2427802,21.89549438,19.34801515,24.75042897,24.79194694,70.2393462,21.48852319,26.55057979,28.31285113,30.69931934,64.01530941,20.42097031,9.746566363
ENSG00000160570,92.59683141,58.47302711,74.56566997,68.78322197,63.7583178,25.0395551,34.80572951,26.1100276,89.56491105,138.2556513,97.59083218,166.4597861,54.77893296,283.1431718,159.7495528,121.7606814,64.25698401,65.60465583,86.52687212,67.16032005,377.8411636,78.08178205,57.01291067,81.63117556,62.56472796,40.9670296,74.42494062,95.58991695,68.56185583,108.1493716,46.47990911,48.37003787,99.0017159,44.23108715,140.4786924,74.60166542,57.40665901,38.34031924,100.531837,122.9767786,56.03894178,62.65649805
ENSG00000160584,220.4686462,189.7025689,195.1797317,306.5294336,163.299365,232.4093917,262.0206603,242.4502563,175.8466509,256.7604953,306.714044,261.5796639,293.6268611,14.9022722,189.7025939,245.40426,177.3623895,406.1102368,286.9048918,195.3754765,242.2927641,249.8617026,203.7228575,329.5480791,235.4866844,372.1171855,614.0057601,270.56807,280.8557949,278.0983841,204.742079,454.678356,390.5067683,514.7146256,316.0770579,222.3859428,411.1751952,513.7602778,295.8604732,316.7073202,298.2411478,262.9583823
ENSG00000160588,83.04319007,64.27569393,46.0483918,189.2054995,54.64998669,8.111405175,87.20986158,85.79009069,202.6373281,128.3802476,195.1816644,11.88998472,298.6335378,74.51136099,24.96086762,187.348265,80.97691352,107.1155664,247.4364939,58.00209459,42.35887484,109.3144949,101.4928108,130.0052055,58.21995518,68.27838267,93.03117577,78.92533094,164.7962679,46.34973068,114.4711811,290.2202272,38.50066729,113.2541212,0,60.41113123,168.6320609,385.1727456,185.2079815,156.6690467,109.2284458,166.4872662
ENSG00000160593,63.9359074,37.04779581,28.75102635,7.84913644,39.03570478,25.74489469,36.76110757,18.65001971,14.57728024,79.00322931,69.70773727,0,15.02003001,29.8045444,29.95304114,32.3230675,6.884676858,146.3041882,64.81925332,47.31749822,69.46855474,54.65724743,26.29474759,63.49091433,104.2745466,40.9670296,18.60623515,22.21944801,99.12557469,28.69269042,56.85145908,106.4140833,226.8789323,54.9367006,105.3590193,60.0056874,71.75832377,47.77793628,37.4464225,26.95381449,56.03894178,44.15791291
ENSG00000160602,58.0567435,31.24512899,45.58089543,40.27846331,17.56606715,54.66381748,13.29657082,74.60007886,33.48834651,49.37701832,27.88309491,47.55993888,11.78041569,14.9022722,14.97652057,38.59939128,22.29323935,11.03087133,27.17247388,29.00104729,54.2193598,7.808178205,52.09800457,21.16363811,25.19968209,17.06959567,148.8498812,35.18079268,18.99906848,24.27843036,9.987418487,9.674007574,49.50085795,14.64978683,70.2393462,24.12390811,13.99287313,44.82868095,27.32576777,15.16152065,47.49062862,15.51494237
ENSG00000160606,13.22811877,15.17620551,14.0248909,16.11138533,7.156545876,13.75412182,36.76110757,18.65001971,32.43773172,9.875403664,0,0,16.78709236,14.9022722,9.984347048,49.8967741,20.98187233,5.22514958,24.44004633,47.31749822,37.27580986,15.61635641,24.08303985,33.2571456,7.820590995,3.413919133,0,18.51620667,3.717209051,0,8.835024046,0,11.00019066,12.1142468,140.4786924,17.23136294,12.55770666,38.9301703,20.91601977,11.79229384,30.86890861,17.50403755
ENSG00000160613,353.4847294,335.2155982,249.8768063,425.91893,273.9005285,287.425879,806.0068373,380.4604022,184.5142229,227.1342843,501.8957083,463.7094041,359.597189,283.1431718,374.4130143,329.8208149,225.2272858,787.5461561,323.337259,430.4365967,613.3565077,530.9561179,423.1734145,571.4182289,477.9250052,529.1574657,781.4618765,384.442741,451.8474113,399.4905359,314.2195509,599.7884696,787.8886557,565.7071528,719.9532985,306.3128164,795.7998106,1015.133683,286.4145288,429.5764184,576.0613252,357.2414936
ENSG00000160633,516.6315276,250.8537499,408.3580735,225.5593946,315.5386136,311.7600945,309.3408094,525.9305559,255.824702,306.1375136,585.5449931,202.1297403,274.778196,521.5795269,389.3895349,349.1205106,400.6226248,226.7134345,201.8960349,375.4872439,738.7387773,210.8208115,345.7636436,347.6883404,287.6239577,409.670296,241.881057,214.3250922,250.7050993,395.0762758,231.2471511,135.436106,332.7557673,216.0843557,158.0385289,385.5770859,242.901926,307.902256,228.7267969,411.0456709,275.445646,301.3479192
ENSG00000160654,4.409372924,3.124512899,9.349927269,1.239337333,18.21666223,5.995386434,3.1286049,0,6.435015604,29.62621099,13.94154745,0,5.301187061,14.9022722,24.96086762,12.55264757,1.311367021,43.54291316,17.15357289,21.36919274,23.72096991,7.808178205,16.46493541,39.30389934,32.15131853,3.413919133,0,10.64681884,13.21674329,24.27843036,13.06047033,19.34801515,115.5020019,32.68029369,70.2393462,18.44769444,11.84012342,17.10568089,2.024130946,3.369226811,16.62172002,18.29967562
ENSG00000160678,108.7645321,40.61866769,2.103733635,7.022911552,61.15593748,73.70798615,7.039361024,48.49005126,7.354303547,197.5080733,167.2985694,47.55993888,192.9043069,0,239.6243292,10.35593425,107.2042539,42.6720549,169.7141106,6.105483641,38.97016486,0,35.38732386,114.8883212,4.344772775,34.13919133,37.21247031,12.4984395,2.065116139,15.44991023,36.87662211,116.0880909,23.37540514,16.90360018,52.67950965,14.79869993,4.664291045,172.8263621,14.84362694,70.75376303,9.498125725,15.11712334
ENSG00000160679,813.5293045,636.0615545,642.1062552,861.9591149,749.4855317,404.5122494,1234.234633,805.6808517,692.2238214,365.3899356,627.3696354,130.7898319,846.7173778,745.1136099,409.358229,566.5951298,716.6620768,518.7412388,405.1582836,555.5990113,360.8976137,445.0661577,828.1616765,553.2779677,387.5537315,484.7765169,130.2436461,398.329896,373.372998,503.2256474,556.9906464,464.3523636,523.88408,426.534178,667.2737889,896.2335946,390.7240729,698.9735123,359.620598,235.8458768,727.5564305,1102.157637
ENSG00000160683,2.204686462,0,0,0.413112444,0,3.174028112,1.173226837,3.730003943,0.787961094,0,0,0,3.239614315,0,0,1.569080946,0,0.290286088,0,0,1.694354994,0,0.982981218,0,0,0,0,0.462905167,0.413023228,0,0.768262961,0,20.62535748,1.690360018,0,0.405443834,3.22912457,1.769553196,0.337355158,1.684613405,0,0
ENSG00000160685,543.0877652,404.401241,181.6223372,442.4434278,489.2474999,134.3671901,419.2330565,581.8806151,501.7998902,474.0193759,474.0126134,582.6092513,461.2032743,4574.997565,1612.472048,360.7317096,194.082319,347.182161,202.8068441,586.1264295,1452.06223,1233.692156,1153.774205,411.1792547,408.4086408,396.0146195,818.6743468,288.8528241,410.5450885,708.4887405,233.9360715,290.2202272,316.2554813,332.4374703,158.0385289,139.4726788,148.5397302,575.6946396,257.4019853,283.0150521,565.6133869,347.8927463
ENSG00000160688,534.2690193,221.3940569,279.7965735,293.7229479,147.6850831,125.5504453,377.387966,477.4405047,513.6193066,246.8850916,334.5971389,297.249618,324.2559419,536.4817991,444.3034436,341.2751058,338.9883748,226.7134345,201.8960349,699.0778769,332.0935788,312.3271282,851.0159898,359.7818478,200.7285022,297.0109646,353.5184679,153.6845154,81.77859912,271.476994,130.2205718,222.5021742,198.0034318,149.8785883,368.7565675,231.9138729,128.4473995,232.4013197,85.35085488,153.2998199,578.9107629,326.4105184
ENSG00000160691,1024.444309,412.8820617,244.7343463,257.3690528,521.1266588,896.8392765,332.8053462,358.0803785,528.7218943,375.2653392,501.8957083,511.269343,644.6832487,1371.009042,1417.777281,346.1392568,409.4743522,399.4336568,719.8428554,552.5462695,1794.321938,757.3932859,1140.995449,356.758471,338.8922764,484.7765169,409.3371734,408.0509045,442.347877,350.9336752,331.121336,415.9823257,378.1315538,327.3663902,667.2737889,279.5535234,598.4644202,354.5004902,523.2378495,476.7455937,516.6980394,234.5143213
ENSG00000160695,99.94578628,95.96718191,68.95571361,132.1959822,48.14403589,88.52011734,55.14166136,96.98010251,145.5101487,108.6294403,139.4154745,214.019725,81.87388905,29.8045444,44.92956172,138.8636638,64.91266752,90.85954547,143.6042474,79.37128733,47.44193983,195.2044551,85.7651113,102.7948137,79.94381906,116.0732505,223.2748219,106.0052832,118.1246432,88.2852013,57.61972204,270.8722121,126.5021925,142.8354216,52.67950965,106.0235625,161.8150201,136.2555961,114.3633984,160.0382735,86.90785038,95.67547797
ENSG00000160703,32.33540144,44.63589856,43.71090998,63.41276019,22.77082779,42.67304462,46.53799788,26.1100276,71.31047904,98.75403664,27.88309491,71.33990832,27.38946648,268.2408996,54.91390877,55.23164931,24.58813164,58.05721755,50.24630644,93.10862552,93.18952466,31.23271282,85.27362069,66.5142912,59.08890974,23.89743393,130.2436461,43.97599085,51.62790348,64.00677094,28.42572954,87.06606817,88.00152524,62.82504735,70.2393462,53.31586414,68.17040758,31.26210646,77.25433109,112.8690982,20.42097031,50.72192699
ENSG00000160710,4475.513518,2517.464679,2630.134541,2330.160742,2556.838663,2704.977291,3184.528712,4009.754239,4324.724466,2310.844457,3541.153053,2532.566745,4423.840602,3665.958961,3185.006708,2147.757999,3907.54588,3520.589672,2507.913078,4508.899669,2106.083257,3029.573144,4729.614132,4441.340626,2554.726392,3424.160891,2381.5981,3588.672306,1753.696626,2441.085816,2233.340426,1828.387432,3661.688464,2540.892834,2633.975482,2581.258168,1938.192325,2513.94524,2248.472126,2270.858871,4603.266633,3323.181311
ENSG00000160712,182.9889764,145.0666703,51.42459998,39.2456822,190.6243583,113.2070027,122.7977423,41.03004337,84.96847134,98.75403664,237.0063067,190.2397555,110.7359075,163.9249942,74.88260286,187.8189893,95.7297925,175.6230831,346.1074885,212.1655565,271.096799,171.7799205,159.9801933,105.8181905,145.1154107,122.9010888,37.21247031,54.3913571,201.9683584,192.0203128,131.7570977,183.8061439,404.2570066,119.452108,193.158202,99.33373928,102.614403,231.2216176,113.351333,52.22301557,706.6605539,93.28856376
ENSG00000160714,479.8867532,224.9649287,203.3609181,189.6186119,163.9499601,223.2399772,398.5060491,313.3203312,341.1871538,128.3802476,264.8894016,178.3497708,403.7737478,581.1886157,129.7965116,284.6312837,359.3145636,219.4562823,269.1441127,367.8553894,284.651639,281.0944154,284.0815721,296.2909335,185.0873202,249.2160967,260.4872922,172.6636272,150.3404549,218.5058732,206.6627364,106.4140833,143.0024785,169.8811818,70.2393462,165.0156403,195.9002239,254.2258091,192.9671502,77.49221665,321.0366495,339.5385466
ENSG00000160716,76.42913069,11.15897464,17.76486181,24.78674665,14.31309175,28.21358322,38.32541002,59.68006309,7.354303547,543.1472015,111.5323796,0,19.73219628,29.8045444,69.89042934,10.04211806,25.5716569,28.73832269,4.857648961,96.16136734,1.694354994,7.808178205,40.54797526,24.18701498,19.11700021,47.79486787,0,25.69123676,6.195348418,19.86417029,5.761972204,38.6960303,22.00038131,18.03050686,0,28.7865122,5.381874283,20.05493622,9.783299571,18.53074746,71.71084922,28.64297054
ENSG00000160741,437.9977105,173.6336454,140.248909,163.7990841,215.9975664,121.3184078,308.9497338,246.1802602,196.7276199,217.2588806,376.4217813,59.4499236,273.0111336,461.9704381,209.671288,194.7229455,246.5369999,147.7556187,131.6119265,206.0600729,425.2831034,140.5472077,331.5104159,120.9350749,190.3010475,262.8717733,186.0623515,128.919089,82.19162234,240.5771735,121.7696792,241.8501894,166.3778837,132.1298081,140.4786924,286.2433467,151.7688548,151.5917238,127.8576047,168.4613405,235.553518,167.8796329
ENSG00000160746,184.4587673,115.6069773,113.8353645,227.0052881,107.3481881,87.81477776,196.3199574,37.30003943,112.9410902,118.504844,167.2985694,428.0394499,170.2270067,149.022722,74.88260286,122.3883138,97.04115952,90.56925938,154.9893622,161.7953165,44.05322984,249.8617026,121.1524352,9.070130618,120.7846831,232.1465011,55.81870546,152.758705,143.3190601,112.5636317,100.6424478,193.4801515,75.62631075,85.08145426,70.2393462,73.99349967,140.6463146,165.7481493,102.8933231,69.06914962,392.2725924,162.5090759
ENSG00000160752,507.8127818,133.9076957,153.8063036,147.4811426,168.5041256,105.8009371,229.9524601,432.6804574,219.8411453,148.131055,250.9478542,404.2594805,259.4636556,2563.190818,364.4286673,153.7699327,227.1943363,134.6927447,200.3780196,317.4851493,443.9210084,398.2170885,433.0032267,63.49091433,172.0530019,249.2160967,446.5496437,134.473951,125.5590613,664.3461398,267.7396417,154.7841212,155.377693,143.9623282,158.0385289,100.7527927,107.6374857,142.7439578,228.3894417,170.145954,295.8666163,190.9531369
ENSG00000160753,380.6758625,203.9860564,118.7440763,113.6059222,207.5398304,140.0099067,529.5163793,387.9204101,229.5593321,158.0064586,167.2985694,451.8194194,336.0363576,3636.154416,559.1234347,263.605599,299.975206,182.8802353,126.7542776,518.9661095,620.1339277,429.4498013,574.3067768,42.32727622,152.9360017,232.1465011,204.6685867,175.9039634,120.1897593,322.2409848,152.5001977,348.2642727,148.5025738,147.0613216,245.8377117,126.0930323,151.0512715,123.8687237,177.1114577,257.745851,589.8336075,302.5413763
ENSG00000160766,24.25155108,3.124512899,2.103733635,2.478674665,1.301190159,3.879367692,14.46979766,26.1100276,5.647054509,0,0,0,4.123145492,0,0,1.725989041,4.261942817,2.032002614,2.58062601,1.52637091,10.16612996,0,8.355340356,0,3.47581822,0,0,4.860504251,1.652092911,0,2.304788882,0,4.125071496,1.126906679,0,3.446272587,3.22912457,0,0.674710315,0,1.424718859,6.166195046
ENSG00000160767,0,0,0,0,0,0,0,0,0,0,0,0,0.589020785,0,0,0.156908095,0,0,0,0,0,0,0.491490609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000160781,241.7806153,108.9115925,95.8367545,32.63588309,44.24046541,10.22742392,92.29384454,231.2602445,59.09708207,79.00322931,83.64928472,59.4499236,193.4933277,134.1204498,54.91390877,76.41424209,61.96209172,67.92694453,20.64500808,102.266851,127.0766245,46.84906923,269.3368538,9.070130618,44.3166823,68.27838267,74.42494062,19.90492217,58.64929836,33.10695049,98.72179043,58.04404545,30.2505243,23.38331359,140.4786924,18.65041635,31.21487084,37.16061711,76.57962078,37.06149492,99.73032011,15.31603286
ENSG00000160783,133.7509787,106.2334386,117.107839,108.2354604,119.0588996,80.05604238,109.5011715,138.0101459,71.70445958,59.25242199,111.5323796,11.88998472,96.30489827,640.7977045,199.686941,80.80766874,88.51727389,79.82867413,91.23271955,94.63499643,176.2129194,163.9717423,221.90801,27.21039185,81.68172817,51.208787,167.4561164,72.21320602,77.23534361,116.9778917,88.35024046,29.02202272,86.62650141,61.416414,122.9188558,45.6124313,52.02478473,79.6298938,56.67566648,116.238325,87.38275667,114.3729726
ENSG00000160785,345.4008791,270.4935453,275.1216099,297.6475161,223.1541123,237.6994386,545.941555,302.1303194,263.3103323,256.7604953,487.9541609,154.5698014,275.9562376,402.3613493,289.5460644,240.0693848,230.4727539,320.766127,233.1671501,309.8532948,281.262929,320.1353064,515.573649,117.911698,248.5210027,194.5933906,130.2436461,219.6485017,156.1227801,286.9269042,209.7357882,135.436106,286.004957,199.4624822,509.2352599,175.9626239,194.1062658,218.2448941,171.0390649,143.1921395,236.5033305,330.7865278
ENSG00000160789,3256.321904,1156.962491,475.911298,920.8276382,1181.480665,1625.455063,2099.293888,1652.391747,2170.832815,1747.946449,2216.706045,2485.006807,2924.782706,9254.311035,2386.258945,1628.07839,1817.554691,894.9520086,1752.09326,754.0272297,4734.027853,1241.500335,2578.359736,504.9039377,936.7330102,2451.193938,1395.467637,837.8583519,764.5059948,3873.513207,1062.507674,1209.250947,849.7647281,712.4867477,1580.385289,576.9465755,1257.923416,1842.104877,1811.597196,2358.458768,490.1032874,694.9898545
ENSG00000160791,52.91247509,20.97887232,19.1673509,9.295029995,18.21666223,18.69149888,14.46979766,26.1100276,24.16414023,49.37701832,69.70773727,0,22.38278981,0,24.96086762,24.47766276,27.86654919,134.6927447,70.89131452,47.31749822,22.02661492,46.84906923,37.3532863,84.65455243,82.55068272,44.38094873,0,41.43001243,41.30232279,41.93547062,45.32751467,116.0880909,115.5020019,67.33267406,140.4786924,47.03148472,28.70332951,35.39106391,19.9039543,3.369226811,61.26291092,32.82007041
ENSG00000160796,839.9855421,347.7136498,355.5309844,1065.416994,868.5444313,136.4832088,440.7422152,2353.632488,400.6782165,513.5209905,836.4928472,2413.666898,929.474798,2384.363552,893.5990608,799.7605584,459.6341407,479.8429031,371.6101455,892.9269825,1763.823548,882.3241372,743.3795464,619.7922589,1113.130785,655.4724736,967.5242281,725.3723964,803.7432014,1586.926493,523.9553391,396.6343106,1010.642516,504.2907388,1369.667251,475.3828951,478.2692279,394.0205115,464.2006969,678.8992024,1234.281438,840.1938024
ENSG00000160799,93.33172689,31.69148798,57.26830452,93.3634124,50.74641621,50.07911021,55.92381258,70.87007491,39.26672787,138.2556513,195.1816644,249.6896791,45.6491108,342.7522605,199.686941,58.36981121,73.43655315,47.02634622,27.77968,87.00314188,167.7411444,23.42453461,49.64055153,48.37402996,62.56472796,68.27838267,55.81870546,61.3349346,56.17115899,92.69946137,33.41943878,106.4140833,104.5018112,48.45698719,122.9188558,65.88462299,60.27699196,42.46927669,64.77219026,64.01530941,110.6531647,63.65104564
ENSG00000160801,3.674477437,12.4980516,1.168740909,3.511455776,11.71071143,12.69611245,1.173226837,7.460007886,4.071132321,59.25242199,13.94154745,0,2.945103923,29.8045444,0,2.196713325,0.65568351,3.193146965,3.795038251,4.579112731,6.777419975,15.61635641,2.948943655,3.023376873,4.344772775,23.89743393,0,4.860504251,14.04278975,22.07130033,3.841314803,0,2.750047664,2.817266697,0,6.892545174,16.86320609,3.539106391,4.722972207,58.96146919,1.424718859,0.79563807
ENSG00000160803,621.7215823,189.2562099,320.7025053,266.4575265,354.5743184,204.1958085,529.1253036,305.8603233,264.6236008,266.6358989,264.8894016,261.5796639,330.4406601,1013.354509,474.2564848,438.2443083,384.8862205,182.5899492,244.2486618,502.1760295,342.2597087,265.478059,570.8663426,72.56104494,167.7082291,256.043935,316.3059976,223.1202904,133.4065026,317.8267247,160.9510902,164.4581288,265.3795996,109.0282212,386.3164041,183.4633348,159.3034788,278.4097028,139.3276801,227.4228097,257.8741134,326.8083374
ENSG00000160808,3.674477437,1.339076957,0,0,0.65059508,3.174028112,1.173226837,0,0.393980547,0,13.94154745,0,0.294510392,0,0,0,0.327841755,0.290286088,0.30360306,0,5.083064981,0,0.245745305,0,1.73790911,0,0,0.925810334,2.065116139,0,0,0,0,0.28172667,0,1.621775335,1.076374857,0,1.686775788,3.369226811,1.899625145,0.79563807
ENSG00000160813,35.27498339,12.05169261,18.46610636,34.49488909,11.06011635,6.348056224,9.385814699,44.76004731,13.00135806,49.37701832,83.64928472,47.55993888,10.30786373,149.022722,104.835644,20.71186849,8.196043879,13.06287395,48.57648961,33.58016002,140.6314645,23.42453461,21.3798415,30.23376873,14.77222743,27.31135307,74.42494062,14.35006017,10.73860392,17.65704026,9.603287007,116.0880909,12.37521449,14.36806016,17.55983655,12.36603693,13.99287313,21.23463835,8.096523783,28.63842789,17.57153259,13.32693768
ENSG00000160818,140.3650381,55.34851422,90.92804269,112.9862535,83.27617019,65.94925077,143.1336742,115.6301222,66.18873192,59.25242199,209.1232118,11.88998472,65.97032787,104.3159054,74.88260286,74.37443686,108.8434627,80.11896022,55.71116152,167.9008001,60.99677978,70.27360384,159.4887027,24.18701498,41.70981864,160.4541993,223.2748219,60.64057685,41.71534601,77.24955114,70.29606089,48.37003787,60.5010486,43.66763381,70.2393462,85.34592701,44.84895235,77.27048954,35.75964671,58.96146919,93.55653839,107.21223
ENSG00000160838,38.21456534,2.678153914,1.40248909,5.163905553,1.951785239,5.290046853,9.776890311,18.65001971,8.27359149,59.25242199,13.94154745,0,52.71736022,59.60908879,4.992173524,4.864150934,1.639208776,1.451430439,0.91080918,6.105483641,6.777419975,15.61635641,6.389377919,15.11688436,6.95163644,17.06959567,0,3.240336168,2.478139367,11.03565016,1.536525921,0,1.375023832,3.098993367,17.55983655,2.432663003,1.076374857,0.589851065,1.34942063,11.79229384,27.5445646,15.91276141
